Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,120.440002,120.919998,120.019997,120.510002,117.605354,5134300
2019-11-26,120.730003,122.349998,120.410004,122.260002,119.313171,8235200
2019-11-27,122.419998,122.440002,120.959999,121.760002,118.825233,3751400
2019-11-29,121.989998,122.629997,121.709999,122.059998,119.117989,2927300
2019-12-02,121.940002,122.779999,120.959999,122.720001,119.762085,6146200
2019-12-03,122.309998,122.959999,121.800003,122.949997,119.986542,6396200
2019-12-04,122.750000,124.580002,122.690002,124.529999,121.528465,6857300
2019-12-05,124.269997,124.629997,123.660004,124.620003,121.616287,7029200
2019-12-06,124.730003,125.449997,123.889999,124.190002,121.196655,7150900
2019-12-09,124.309998,125.139999,124.180000,124.870003,121.860268,7452800
2019-12-10,124.779999,124.870003,124.120003,124.269997,121.274727,4740100
2019-12-11,124.269997,125.269997,124.070000,124.660004,121.655327,4823300
2019-12-12,124.779999,125.760002,123.879997,124.570000,121.567490,5897800
2019-12-13,124.209999,125.739998,123.790001,125.470001,122.445801,5471600
2019-12-16,125.470001,126.349998,125.349998,125.559998,122.533638,8281900
2019-12-17,125.589996,125.980003,124.309998,125.309998,122.289658,8832200
2019-12-18,125.309998,125.870003,123.690002,124.010002,121.020996,8607600
2019-12-19,124.160004,125.199997,123.900002,124.919998,121.909058,6629100
2019-12-20,126.150002,126.599998,125.029999,125.360001,122.338455,16250500
2019-12-23,125.519997,125.820000,124.690002,124.900002,121.889549,6619500
2019-12-24,124.790001,125.309998,124.580002,125.220001,122.201820,2022100
2019-12-26,125.099998,125.750000,124.870003,125.220001,122.201820,4760400
2019-12-27,125.559998,126.300003,125.389999,126.089996,123.050858,5192000
2019-12-30,125.760002,125.980003,124.139999,124.470001,121.469902,3884300
2019-12-31,124.430000,124.989998,123.949997,124.900002,121.889549,4798900
2020-01-02,124.500000,124.730003,122.940002,123.410004,120.435463,8130800
2020-01-03,122.160004,123.529999,121.860001,122.580002,119.625465,7970500
2020-01-06,122.570000,123.190002,122.379997,122.750000,119.791367,6674400
2020-01-07,122.879997,123.209999,121.870003,121.989998,119.049675,7583400
2020-01-08,122.190002,123.430000,122.000000,122.510002,119.557144,5385100
2020-01-09,122.510002,123.879997,122.510002,123.849998,120.864853,5944000
2020-01-10,123.900002,124.320000,123.300003,123.970001,120.981949,3927100
2020-01-13,124.000000,124.900002,123.809998,124.879997,121.870018,8409200
2020-01-14,124.650002,125.199997,124.480003,124.690002,121.684608,7829700
2020-01-15,125.059998,126.120003,125.010002,125.959999,122.923988,4843700
2020-01-16,126.110001,126.779999,125.589996,126.070000,123.031342,6233700
2020-01-17,126.349998,127.000000,125.879997,126.410004,123.363144,11315200
2020-01-21,126.410004,126.620003,124.839996,126.089996,123.050858,8553100
2020-01-22,126.330002,126.680000,125.830002,126.309998,123.265549,7396700
2020-01-23,124.300003,126.550003,123.650002,124.989998,122.702065,11096500
2020-01-24,125.220001,126.790001,124.769997,125.139999,122.849319,9508600
2020-01-27,124.750000,126.389999,124.750000,125.690002,123.389252,9338400
