Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,137.059998,137.649994,136.240005,137.179993,134.477325,6111900
2019-11-26,136.470001,137.339996,135.149994,137.169998,134.467545,10636500
2019-11-27,137.160004,138.250000,136.899994,137.750000,135.036118,5523000
2019-11-29,137.600006,138.270004,136.940002,137.490005,134.781235,3278900
2019-12-02,137.720001,137.850006,136.850006,137.360001,134.653809,4717100
2019-12-03,136.910004,137.449997,136.160004,137.160004,134.457733,5741400
2019-12-04,138.500000,139.740005,138.039993,139.380005,136.634003,7257300
2019-12-05,139.350006,139.750000,137.949997,139.559998,136.810440,5472900
2019-12-06,139.460007,141.580002,139.460007,140.380005,137.614304,6640400
2019-12-09,140.389999,140.809998,140.059998,140.500000,137.731934,4241000
2019-12-10,140.800003,141.000000,139.910004,139.990005,137.231995,5310300
2019-12-11,140.929993,141.979996,140.630005,140.979996,138.202484,6631500
2019-12-12,141.320007,142.059998,140.729996,141.339996,138.555374,5012400
2019-12-13,141.100006,141.800003,140.309998,141.380005,138.594589,4257200
2019-12-16,141.729996,142.850006,141.490005,141.789993,138.996506,5353100
2019-12-17,143.000000,144.050003,142.520004,143.559998,140.731628,10722400
2019-12-18,143.720001,143.880005,142.740005,143.190002,140.368942,7849200
2019-12-19,143.889999,145.880005,143.610001,145.350006,142.486389,9414700
2019-12-20,146.880005,147.839996,144.800003,146.059998,143.182373,14532800
2019-12-23,145.740005,146.759995,145.339996,146.440002,143.554901,6558700
2019-12-24,146.000000,146.009995,145.259995,145.929993,143.054947,4238900
2019-12-26,145.970001,146.179993,145.160004,145.830002,142.956924,3019300
2019-12-27,146.199997,146.550003,145.539993,145.750000,142.878494,3432700
2019-12-30,145.779999,146.199997,145.029999,145.300003,142.437363,2923300
2019-12-31,145.100006,146.009995,144.779999,145.869995,142.996140,4435000
2020-01-02,145.869995,146.020004,145.080002,145.970001,143.094162,5777000
2020-01-03,143.500000,145.369995,143.000000,144.279999,141.437454,5752400
2020-01-06,144.000000,144.199997,142.850006,144.100006,141.261017,7731300
2020-01-07,144.009995,145.449997,141.380005,144.979996,142.123657,7382900
2020-01-08,144.869995,145.979996,143.699997,144.960007,142.104080,6605800
2020-01-09,145.759995,146.029999,144.990005,145.389999,142.525589,6112700
2020-01-10,145.750000,146.179993,144.899994,145.059998,142.202087,5042600
2020-01-13,145.479996,145.789993,144.720001,145.699997,142.829483,4593200
2020-01-14,145.050003,146.610001,144.729996,146.520004,143.633331,7037500
2020-01-15,146.399994,147.399994,146.240005,147.009995,144.113663,4960300
2020-01-16,147.419998,148.839996,146.199997,148.199997,145.280212,6476000
2020-01-17,148.410004,149.410004,147.929993,149.169998,146.231125,9083600
2020-01-21,148.580002,150.169998,148.500000,149.270004,146.329147,9543900
2020-01-22,146.699997,149.179993,146.000000,148.250000,145.329254,10305300
2020-01-23,148.039993,148.770004,146.759995,148.529999,145.603714,8671900
2020-01-24,148.580002,148.949997,147.929993,148.320007,145.397873,9051900
2020-01-27,147.520004,149.460007,147.000000,148.750000,145.819382,7587100
2020-01-28,148.460007,150.570007,148.149994,149.500000,146.554626,7336600
2020-01-29,149.449997,151.190002,149.130005,150.539993,147.574127,6288600
2020-01-30,150.029999,150.509995,149.050003,150.360001,147.397675,6470600
2020-01-31,149.750000,150.000000,148.639999,148.869995,145.937027,8651700
2020-02-03,149.419998,150.490005,149.240005,150.169998,147.211411,5765200
2020-02-04,151.490005,152.750000,151.199997,151.600006,148.613266,6541400
2020-02-05,151.720001,154.020004,151.309998,153.990005,150.956161,5979900
2020-02-06,154.250000,154.500000,152.740005,153.529999,150.505203,6201200
2020-02-07,153.339996,153.460007,151.550003,151.889999,148.897537,5700300
2020-02-10,151.679993,151.910004,150.889999,151.860001,148.868118,4835600
2020-02-11,152.289993,152.380005,151.539993,151.990005,148.995575,3715300
