Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,86.040001,86.589996,85.339996,85.699997,83.148460,8608100
2019-11-26,86.000000,87.440002,85.910004,87.339996,84.739632,18352500
2019-11-27,87.400002,87.870003,86.989998,87.610001,85.001602,5760800
2019-11-29,87.169998,87.769997,87.029999,87.180000,84.584404,4656700
2019-12-02,87.540001,87.989998,86.550003,87.040001,84.448578,5341600
2019-12-03,86.680000,87.470001,86.500000,87.379997,84.778442,7124200
2019-12-04,87.529999,88.730003,87.180000,88.669998,86.030037,6959700
2019-12-05,88.730003,88.790001,87.970001,88.750000,86.107651,7888800
2019-12-06,89.000000,89.239998,88.750000,88.849998,86.204681,6914000
2019-12-09,88.900002,89.000000,88.199997,88.720001,86.078552,7685900
2019-12-10,88.599998,89.529999,88.510002,89.099998,86.447235,8266900
2019-12-11,89.139999,89.489998,88.849998,88.980003,86.330811,6509300
2019-12-12,89.040001,89.959999,88.910004,89.570000,86.903244,6549500
2019-12-13,89.199997,89.589996,88.440002,89.190002,87.127922,7225000
2019-12-16,89.650002,90.000000,89.180000,89.290001,87.225609,9880900
2019-12-17,89.330002,89.449997,88.519997,89.019997,86.961853,11155100
2019-12-18,89.349998,90.000000,89.129997,89.620003,87.547981,11047900
2019-12-19,89.889999,90.089996,89.489998,89.989998,87.909424,7254500
2019-12-20,91.459999,92.639999,90.839996,91.580002,89.462669,17032100
2019-12-23,91.830002,92.019997,91.440002,91.739998,89.618973,7534300
2019-12-24,91.639999,91.730003,91.070000,91.440002,89.325905,2235900
2019-12-26,91.599998,91.720001,91.070000,91.339996,89.228210,2922400
2019-12-27,91.680000,91.699997,91.269997,91.500000,89.384514,3586800
2019-12-30,91.529999,91.690002,90.730003,91.029999,88.925385,3752800
2019-12-31,90.919998,90.989998,90.440002,90.949997,88.847221,4495000
2020-01-02,91.080002,92.139999,90.370003,92.040001,89.912033,7873500
2020-01-03,90.680000,92.070000,90.510002,91.250000,89.140297,5633300
2020-01-06,91.230003,91.739998,90.989998,91.639999,89.521278,7178400
2020-01-07,90.800003,91.120003,89.120003,89.199997,87.137688,10622400
2020-01-08,89.089996,89.500000,88.410004,88.599998,86.551559,14504300
2020-01-09,88.949997,90.050003,88.779999,89.379997,87.313530,9269800
2020-01-10,89.720001,90.110001,89.449997,89.529999,87.460060,5673000
2020-01-13,89.519997,89.629997,89.019997,89.510002,87.440529,9791500
2020-01-14,89.269997,89.930000,88.870003,89.930000,87.850815,8230600
2020-01-15,90.099998,91.610001,90.089996,91.540001,89.423592,9173700
2020-01-16,91.860001,92.059998,91.050003,91.180000,89.071915,6920300
2020-01-17,91.279999,91.629997,90.860001,90.970001,88.866776,9667200
2020-01-21,90.720001,90.970001,89.709999,89.970001,87.889893,9563100
2020-01-22,90.169998,90.459999,89.620003,89.650002,87.577286,7443200
2020-01-23,89.660004,89.660004,88.260002,88.559998,86.512489,12593600
2020-01-24,88.629997,88.830002,85.580002,85.980003,83.992149,14270000
2020-01-27,85.099998,86.510002,84.709999,86.099998,84.109367,10350700
2020-01-28,86.440002,86.709999,85.900002,86.250000,84.255890,9061400
2020-01-29,86.599998,88.160004,86.430000,87.239998,85.223000,8121400
2020-01-30,86.949997,87.129997,86.199997,86.500000,84.500122,10511900
2020-01-31,86.379997,86.669998,85.000000,85.440002,83.464630,9180900
2020-02-03,86.040001,88.220001,86.040001,87.339996,85.320694,9286100
2020-02-04,88.430000,89.199997,88.059998,88.360001,86.317108,14400100
2020-02-05,84.680000,86.739998,84.000000,85.830002,83.845619,27948600
2020-02-06,86.019997,86.230003,85.260002,85.680000,83.699074,15372300
2020-02-07,85.889999,85.940002,84.830002,85.080002,83.112953,10896400
2020-02-10,85.080002,85.980003,84.940002,85.660004,83.679543,10105900
2020-02-11,85.860001,86.000000,84.949997,85.250000,83.279015,9783100
2020-02-12,85.040001,85.230003,82.900002,83.250000,81.325249,18731800
2020-02-13,82.930000,82.930000,81.449997,81.970001,80.074852,18500700
2020-02-14,82.230003,82.800003,81.669998,82.650002,80.739136,8343000
2020-02-18,82.879997,83.110001,82.260002,82.459999,80.553520,9558500
2020-02-19,83.080002,83.110001,81.570000,82.000000,80.104156,11202500
2020-02-20,82.220001,82.830002,81.720001,82.489998,80.582825,10440200
2020-02-21,82.190002,82.629997,81.709999,82.339996,80.436295,8870200
2020-02-24,80.610001,82.589996,80.570000,81.330002,79.449646,13105100
2020-02-25,81.529999,81.940002,79.849998,80.269997,78.414146,12568400
