Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,231.080002,235.800003,231.080002,234.539993,228.231552,2637400
2019-11-26,233.979996,234.889999,232.009995,234.389999,228.085587,3300800
2019-11-27,234.649994,235.279999,231.850006,234.539993,228.231552,1579800
2019-11-29,234.130005,235.470001,233.750000,234.720001,228.406723,945600
2019-12-02,234.539993,235.800003,232.630005,233.479996,227.200073,1633600
2019-12-03,231.479996,233.179993,230.779999,232.770004,226.509171,1825400
2019-12-04,232.729996,234.889999,232.000000,233.880005,227.589310,1908500
2019-12-05,233.690002,233.770004,231.460007,233.410004,227.131943,2083600
2019-12-06,234.679993,235.000000,233.190002,233.770004,227.482269,1860900
2019-12-09,234.960007,235.050003,232.630005,232.820007,226.557831,1867900
2019-12-10,231.919998,235.119995,231.509995,233.839996,227.550385,1494700
2019-12-11,234.029999,234.970001,233.029999,234.009995,227.715805,1754100
2019-12-12,234.580002,237.240005,234.059998,235.990005,229.642548,1851500
2019-12-13,235.600006,238.119995,235.139999,236.740005,230.372391,2041200
2019-12-16,239.500000,244.529999,239.500000,243.199997,236.658615,3047600
2019-12-17,243.580002,244.990005,241.279999,242.839996,236.308289,2382500
2019-12-18,242.210007,243.220001,241.020004,241.940002,235.432526,2956700
2019-12-19,242.779999,243.300003,239.929993,241.839996,235.335205,2070800
2019-12-20,244.570007,244.570007,240.699997,243.059998,236.522400,5091600
2019-12-23,243.979996,244.000000,241.589996,243.029999,236.493195,1686200
2019-12-24,242.820007,243.100006,241.720001,242.330002,235.812042,612800
2019-12-26,242.720001,243.639999,241.320007,241.899994,235.393600,1098300
2019-12-27,242.240005,242.990005,240.160004,241.529999,235.033539,1085000
2019-12-30,241.399994,242.979996,239.399994,240.270004,233.807434,1454400
2019-12-31,240.279999,241.460007,238.500000,241.070007,234.585938,1748300
2020-01-02,243.000000,243.190002,238.979996,240.100006,233.642029,2088000
2020-01-03,237.160004,240.259995,236.240005,238.470001,232.055847,1879000
2020-01-06,237.199997,240.449997,236.559998,240.300003,233.836624,1802800
2020-01-07,239.309998,240.000000,237.589996,238.039993,231.637390,1518900
2020-01-08,237.929993,239.580002,236.610001,238.220001,231.812576,2214700
2020-01-09,239.690002,239.690002,237.970001,238.929993,232.503464,1629000
2020-01-10,238.679993,240.929993,237.610001,238.259995,231.851501,1777600
2020-01-13,238.259995,238.330002,234.789993,236.919998,230.547531,2004400
2020-01-14,235.800003,240.679993,235.169998,240.000000,233.544693,2239100
2020-01-15,240.669998,242.600006,240.050003,241.699997,235.198959,1920700
2020-01-16,242.179993,243.850006,239.850006,240.500000,234.031250,2085700
2020-01-17,242.110001,242.139999,239.270004,241.490005,234.994614,2582800
2020-01-21,240.970001,242.009995,237.259995,237.600006,231.209259,3094200
2020-01-22,238.750000,239.699997,235.759995,236.750000,230.382111,1998200
2020-01-23,237.059998,237.059998,233.070007,235.039993,228.718094,2088700
2020-01-24,235.800003,235.880005,224.500000,225.589996,219.522293,5019900
2020-01-27,223.679993,224.929993,221.169998,222.949997,216.953278,2843600
2020-01-28,223.570007,226.699997,222.850006,224.839996,218.792450,2103900
2020-01-29,225.500000,228.929993,225.000000,227.149994,221.040314,2001100
2020-01-30,226.000000,226.970001,223.309998,226.149994,220.067230,2581600
2020-01-31,218.759995,219.080002,210.009995,216.050003,210.238892,5968900
2020-02-03,216.389999,219.619995,215.559998,216.880005,211.046570,2565400
2020-02-04,220.770004,223.850006,220.479996,221.809998,215.843964,2765300
2020-02-05,223.740005,234.639999,223.740005,231.940002,225.701508,3669500
2020-02-06,233.720001,233.889999,229.339996,231.449997,225.224655,2007500
2020-02-07,231.410004,232.179993,227.669998,229.330002,223.161697,2295100
2020-02-10,228.149994,228.960007,226.259995,227.419998,221.303055,2144700
2020-02-11,227.699997,229.470001,226.800003,228.960007,222.801651,1934500
2020-02-12,229.470001,230.229996,225.880005,227.000000,220.894363,2501300
2020-02-13,224.990005,226.520004,222.820007,223.039993,218.581543,1946500
2020-02-14,222.929993,223.490005,221.339996,223.479996,219.012741,1611900
2020-02-18,224.149994,224.350006,220.919998,221.690002,217.258514,1936400
2020-02-19,222.940002,224.050003,222.050003,222.960007,218.503143,1322900
2020-02-20,223.199997,223.479996,218.509995,222.139999,217.699539,1638000
2020-02-21,222.240005,223.800003,220.990005,222.789993,218.336533,2047500
2020-02-24,219.880005,223.990005,215.759995,217.880005,213.524704,3049600
2020-02-25,218.080002,219.559998,209.820007,210.380005,206.174606,3915500
2020-02-26,216.179993,216.699997,212.020004,214.539993,210.251450,3314000
2020-02-27,214.919998,215.279999,203.220001,203.500000,199.432129,4071100
2020-02-28,198.050003,203.000000,195.179993,199.729996,195.737488,5316100
2020-03-02,199.899994,212.369995,198.710007,212.199997,207.958221,4245700
2020-03-03,210.339996,216.160004,202.660004,204.419998,200.333740,3975100
2020-03-04,209.529999,215.289993,207.619995,215.110001,210.810059,3880200
2020-03-05,207.660004,216.389999,207.580002,212.119995,207.879837,3185400
2020-03-06,203.970001,211.610001,203.820007,210.649994,206.439209,3100500
2020-03-09,197.740005,203.619995,190.750000,198.369995,194.404678,4065600
2020-03-10,203.360001,207.100006,194.669998,206.800003,202.666168,3928700
2020-03-11,201.000000,203.919998,195.809998,198.649994,194.679092,3777000
2020-03-12,184.630005,196.259995,181.770004,182.240005,178.597107,4902600
2020-03-13,189.759995,203.169998,188.520004,202.100006,198.060120,6903900
2020-03-16,184.669998,204.720001,182.960007,188.679993,184.908371,4932400
2020-03-17,192.210007,210.910004,191.649994,207.800003,203.646179,5912800
2020-03-18,198.559998,210.899994,196.740005,204.880005,200.784546,5597900
2020-03-19,201.000000,208.750000,195.270004,198.759995,194.786880,4796500
2020-03-20,198.889999,201.970001,186.000000,188.250000,184.486969,5726800
2020-03-23,188.889999,191.960007,177.050003,185.929993,182.213348,4396600
2020-03-24,191.470001,202.850006,190.009995,202.339996,198.295319,5288200
2020-03-25,197.770004,201.360001,190.009995,193.139999,189.279221,5301000
2020-03-26,193.119995,199.720001,190.500000,198.490005,194.522293,5162200
2020-03-27,194.419998,205.869995,194.009995,198.270004,194.306686,4119600
2020-03-30,200.050003,209.449997,200.050003,208.479996,204.312592,3219000
2020-03-31,203.490005,207.250000,200.699997,202.729996,198.677521,2929000
2020-04-01,197.559998,201.380005,194.990005,197.809998,193.855865,2747900
2020-04-02,194.410004,209.529999,194.210007,208.880005,204.704590,3867300
2020-04-03,207.429993,209.750000,203.029999,205.410004,201.303955,2281400
2020-04-06,212.000000,212.710007,206.850006,211.580002,207.350616,3702100
2020-04-07,213.449997,215.179993,207.330002,208.779999,204.606583,2447500
2020-04-08,208.899994,219.820007,207.339996,219.190002,214.808502,2861500
2020-04-09,217.399994,219.350006,215.699997,218.210007,213.848099,2503300
2020-04-13,216.979996,219.179993,215.149994,218.270004,213.906891,2168000
2020-04-14,221.009995,228.320007,220.250000,226.800003,222.266388,3029000
2020-04-15,224.990005,225.509995,219.309998,221.800003,217.366318,3107000
2020-04-16,225.000000,232.100006,223.220001,230.899994,226.284424,2617300
2020-04-17,236.830002,236.990005,229.220001,234.970001,230.273071,2864200
2020-04-20,234.199997,239.559998,232.389999,236.600006,231.870483,2824000
2020-04-21,235.000000,235.770004,229.000000,230.750000,226.137421,2672900
2020-04-22,233.350006,234.000000,227.589996,229.289993,224.706604,2845100
2020-04-23,229.089996,235.649994,228.880005,232.490005,227.842651,3226400
2020-04-24,234.039993,236.929993,230.800003,236.279999,231.556885,1946200
2020-04-27,236.630005,243.000000,235.000000,242.429993,237.583939,2472600
2020-04-28,243.000000,244.949997,236.860001,237.669998,232.919098,2548900
2020-04-29,238.899994,239.309998,235.240005,235.690002,230.978683,3365100
2020-04-30,236.020004,240.070007,231.910004,239.220001,234.438126,5704500
2020-05-01,233.000000,237.050003,228.000000,230.979996,226.362823,3045400
2020-05-04,232.440002,232.919998,228.100006,230.910004,226.294220,2035800
2020-05-05,231.279999,237.979996,229.169998,236.360001,231.635269,1975500
2020-05-06,237.309998,239.679993,235.690002,236.589996,231.860687,1980500
2020-05-07,236.899994,237.970001,232.100006,233.330002,228.665848,2451200
2020-05-08,234.949997,235.729996,231.600006,234.820007,230.126068,1534300
2020-05-11,233.070007,243.490005,232.509995,242.740005,237.887741,2163700
2020-05-12,242.679993,244.500000,237.050003,237.210007,232.468277,2241000
2020-05-13,235.220001,243.940002,235.220001,236.830002,232.095901,2292700
2020-05-14,235.949997,238.970001,233.800003,237.979996,233.222885,3322700
2020-05-15,234.429993,240.429993,233.889999,240.199997,236.991867,3111500
2020-05-18,243.660004,244.389999,231.800003,233.190002,230.075500,5631400
2020-05-19,232.639999,233.440002,227.169998,227.429993,224.392426,3835800
2020-05-20,229.270004,230.119995,225.639999,227.869995,224.826538,3714600
2020-05-21,228.110001,228.240005,224.000000,224.779999,221.777817,2377500
2020-05-22,224.169998,226.770004,223.610001,226.429993,223.405777,2334300
2020-05-26,227.529999,228.350006,221.729996,222.399994,219.429596,2397800
2020-05-27,222.320007,225.130005,217.470001,224.809998,221.807404,2932100
2020-05-28,226.259995,226.619995,222.250000,224.130005,221.136505,2591000
2020-05-29,225.000000,230.570007,222.059998,229.699997,226.632095,4251200
2020-06-01,228.889999,230.539993,225.710007,226.910004,223.879379,1816700
2020-06-02,225.800003,226.360001,222.580002,223.720001,220.731979,3198900
2020-06-03,223.490005,224.289993,218.250000,221.000000,218.048309,3660500
2020-06-04,220.770004,223.449997,219.210007,220.880005,217.929916,2392800
2020-06-05,219.699997,225.949997,218.199997,225.669998,222.655930,3714600
2020-06-08,223.270004,226.250000,221.750000,225.750000,222.734863,2270500
2020-06-09,226.000000,228.309998,224.570007,224.899994,221.896210,2403600
2020-06-10,226.679993,229.490005,225.520004,227.119995,224.086563,2851300
2020-06-11,228.059998,229.779999,218.669998,218.899994,215.976349,3900700
2020-06-12,221.100006,222.350006,214.199997,217.899994,214.989700,2426600
2020-06-15,215.809998,221.000000,213.860001,219.779999,216.844604,2471800
2020-06-16,222.830002,228.880005,222.619995,226.869995,223.839905,2581600
2020-06-17,228.539993,228.809998,224.529999,225.970001,222.951935,2751100
2020-06-18,226.860001,231.479996,225.679993,230.320007,227.243835,2469800
2020-06-19,233.380005,239.070007,231.309998,238.699997,235.511902,5319500
2020-06-22,236.309998,237.649994,233.059998,234.190002,231.062149,2337000
2020-06-23,234.869995,239.169998,233.440002,235.750000,232.601303,2171500
2020-06-24,235.210007,237.000000,231.399994,232.509995,229.404572,1972900
2020-06-25,231.500000,235.440002,230.389999,235.110001,231.969849,2080300
2020-06-26,235.369995,236.860001,231.820007,232.839996,229.730164,3613300
2020-06-29,233.399994,234.139999,229.979996,231.559998,228.467270,1938000
2020-06-30,233.309998,237.320007,231.800003,235.860001,232.709824,2589000
2020-07-01,235.520004,256.230011,232.580002,255.119995,251.712585,6575800
2020-07-02,252.869995,261.459991,252.869995,258.239990,254.790909,3338000
2020-07-06,260.029999,264.970001,253.899994,256.250000,252.827499,3460400
2020-07-07,253.600006,258.910004,252.089996,253.149994,249.768906,2365900
2020-07-08,253.149994,253.979996,249.250000,251.589996,248.229736,1993700
2020-07-09,250.250000,253.830002,248.839996,251.660004,248.298813,1739600
2020-07-10,250.649994,251.570007,247.070007,249.039993,245.713806,1326100
2020-07-13,249.830002,255.429993,249.279999,250.039993,246.700439,2528100
2020-07-14,242.759995,253.789993,240.479996,253.089996,249.709717,2368300
2020-07-15,254.570007,254.570007,250.770004,253.309998,249.926758,1650100
2020-07-16,252.059998,255.289993,249.919998,255.199997,251.791534,1530900
2020-07-17,256.700012,259.950012,254.759995,258.459991,255.007996,2044800
2020-07-20,260.079987,262.820007,258.320007,260.950012,257.464752,1497400
2020-07-21,258.619995,260.029999,257.279999,257.910004,254.465332,1821600
2020-07-22,259.790009,260.000000,255.800003,256.980011,253.547775,1598100
2020-07-23,259.540009,260.000000,251.600006,252.240005,248.871078,2532000
2020-07-24,251.259995,251.830002,245.500000,247.979996,244.667953,2187900
2020-07-27,247.300003,255.100006,247.029999,253.649994,250.262222,2155700
2020-07-28,254.460007,258.399994,253.770004,255.270004,251.860596,2266600
2020-07-29,250.399994,252.850006,245.740005,248.850006,245.526352,3286700
2020-07-30,246.399994,247.820007,245.199997,246.139999,242.852539,1967400
2020-07-31,245.630005,246.100006,239.389999,244.669998,241.402176,2830100
2020-08-03,244.850006,249.020004,244.529999,247.360001,244.056229,1853900
2020-08-04,245.970001,246.169998,241.339996,243.589996,240.336578,1912100
2020-08-05,243.910004,245.410004,240.800003,241.470001,238.244919,1736400
2020-08-06,240.850006,242.199997,239.110001,241.550003,238.323837,1747000
2020-08-07,243.580002,243.619995,238.570007,240.690002,237.475327,1352300
2020-08-10,240.259995,240.669998,236.210007,238.169998,234.988983,1533200
2020-08-11,238.179993,238.899994,234.360001,234.649994,231.515976,2296200
2020-08-12,234.690002,243.000000,234.690002,241.720001,238.491562,2325500
2020-08-13,241.309998,242.770004,239.610001,240.460007,237.248398,1362800
2020-08-14,239.210007,240.059998,238.619995,239.710007,238.092667,1225000
2020-08-17,240.210007,244.740005,240.210007,243.009995,241.370392,1697500
2020-08-18,243.520004,244.309998,240.020004,241.500000,239.870590,1123800
2020-08-19,241.020004,243.729996,238.500000,240.490005,238.867401,1900500
2020-08-20,240.130005,240.690002,237.300003,238.729996,237.119263,1172800
2020-08-21,238.880005,238.880005,235.509995,237.639999,236.036621,1959900
2020-08-24,237.729996,238.440002,233.559998,235.570007,233.980606,1565300
2020-08-25,242.899994,249.960007,240.800003,248.220001,246.545242,6392100
2020-08-26,248.330002,251.380005,245.759995,250.179993,248.492004,3125000
2020-08-27,252.240005,256.910004,250.410004,252.809998,251.104279,3928300
2020-08-28,253.399994,254.139999,247.789993,253.119995,251.412170,12838400
2020-08-31,252.929993,256.049988,250.100006,253.320007,251.610840,4053900
2020-09-01,250.050003,252.039993,248.679993,250.860001,249.167435,2869000
2020-09-02,251.220001,258.799988,251.220001,258.119995,256.378448,2871600
2020-09-03,259.290009,260.059998,246.350006,247.910004,246.237335,3137700
2020-09-04,251.330002,252.270004,244.580002,248.399994,246.724030,2910200
2020-09-08,246.229996,246.990005,239.529999,241.179993,239.552734,3358600
2020-09-09,242.639999,247.490005,241.820007,245.570007,243.913132,2244300
2020-09-10,244.559998,246.139999,238.899994,240.639999,239.016388,2126400
2020-09-11,241.699997,245.490005,241.070007,243.210007,241.569046,1899400
2020-09-14,244.839996,247.839996,244.250000,246.750000,245.085159,2086500
2020-09-15,248.699997,251.919998,248.100006,248.350006,246.674377,2243900
2020-09-16,251.350006,251.350006,247.000000,247.759995,246.088348,2325300
2020-09-17,243.529999,249.720001,243.020004,248.080002,246.406189,2801100
2020-09-18,248.690002,249.839996,242.350006,247.720001,246.048615,6042400
2020-09-21,247.039993,247.039993,238.199997,243.190002,241.549179,2745300
2020-09-22,241.550003,248.289993,240.899994,247.500000,245.830093,2172600
2020-09-23,247.300003,249.229996,241.479996,242.589996,240.953232,2104300
2020-09-24,242.149994,242.679993,237.779999,240.320007,238.698547,1827200
2020-09-25,239.509995,244.179993,237.809998,243.820007,242.174942,2635700
2020-09-28,247.679993,249.039993,244.770004,247.029999,245.363266,2213900
2020-09-29,247.550003,249.050003,245.479996,248.300003,246.624710,2008000
2020-09-30,249.809998,256.119995,248.100006,254.160004,252.445175,3525600
2020-10-01,255.070007,258.510010,254.050003,255.389999,253.666870,2428300
2020-10-02,252.399994,254.660004,244.009995,245.410004,243.754211,2514100
2020-10-05,246.520004,256.649994,246.240005,256.010010,254.282700,2852300
2020-10-06,257.399994,257.399994,252.139999,252.690002,250.985092,2431400
2020-10-07,253.960007,258.399994,253.100006,257.670013,255.931503,1842800
2020-10-08,249.270004,250.059998,239.000000,240.089996,238.470093,5592300
2020-10-09,238.500000,239.580002,234.020004,236.699997,235.102966,4183000
2020-10-12,237.729996,241.919998,235.759995,239.509995,237.893997,2881600
2020-10-13,239.199997,241.869995,238.869995,239.339996,237.725159,2065600
2020-10-14,240.399994,242.270004,237.199997,237.649994,236.046555,2694100
2020-10-15,236.000000,236.990005,232.869995,235.009995,233.424362,2531000
2020-10-16,235.350006,239.160004,233.800003,235.720001,234.129578,2059300
2020-10-19,236.210007,237.440002,230.009995,230.710007,229.153397,2749800
2020-10-20,231.059998,232.899994,229.360001,231.100006,229.540756,1950100
2020-10-21,229.460007,231.110001,227.539993,228.970001,227.425125,1978700
2020-10-22,228.100006,229.929993,226.160004,227.979996,226.441803,2172900
2020-10-23,228.720001,230.070007,226.300003,227.160004,225.627335,2104200
2020-10-26,226.020004,228.229996,221.789993,224.889999,223.372650,3087100
2020-10-27,225.059998,225.949997,223.139999,223.460007,221.952301,1934400
2020-10-28,219.020004,221.059998,215.929993,216.380005,214.920074,2874000
2020-10-29,213.630005,220.330002,210.279999,217.820007,216.350357,2994100
2020-10-30,216.220001,217.270004,213.960007,216.940002,215.476288,3262500
2020-11-02,221.559998,222.369995,217.199997,220.210007,218.724228,2029000
2020-11-03,221.759995,223.080002,218.460007,220.059998,218.575241,2533600
2020-11-04,226.289993,235.979996,225.100006,230.330002,228.775955,3810000
2020-11-05,233.770004,233.830002,230.000000,231.970001,230.404877,2070300
2020-11-06,232.660004,233.210007,230.039993,231.669998,230.106903,2028500
2020-11-09,242.940002,244.800003,234.000000,235.000000,233.414444,2996200
2020-11-10,244.000000,245.839996,239.470001,241.600006,239.969910,3742800
2020-11-11,242.520004,245.669998,238.500000,240.690002,239.066055,2244800
2020-11-12,240.550003,240.889999,235.639999,237.139999,235.539993,2438200
2020-11-13,236.889999,238.589996,235.000000,237.360001,237.360001,1767100
2020-11-16,237.419998,239.820007,235.259995,236.660004,236.660004,2069200
2020-11-17,235.009995,236.929993,232.119995,232.440002,232.440002,1935100
2020-11-18,234.050003,234.369995,227.639999,227.759995,227.759995,2466200
2020-11-19,226.970001,226.970001,223.589996,224.669998,224.669998,2595700
2020-11-20,223.220001,225.089996,221.479996,223.169998,223.169998,2956200
