Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,193.940002,194.320007,191.600006,191.889999,187.132553,3999600
2019-11-26,192.000000,194.029999,191.949997,194.009995,189.199982,3877200
2019-11-27,194.259995,196.669998,193.919998,196.300003,191.433212,4133000
2019-11-29,196.509995,196.539993,194.270004,194.479996,190.873764,2815500
2019-12-02,195.380005,195.589996,193.779999,195.179993,191.560791,3197500
2019-12-03,194.300003,195.039993,192.350006,193.119995,189.539001,3745300
2019-12-04,193.589996,194.470001,192.889999,194.309998,190.706940,2217200
2019-12-05,194.500000,194.500000,193.139999,194.210007,190.608795,2819600
2019-12-06,194.550003,195.740005,194.110001,195.350006,191.727661,3095100
2019-12-09,195.660004,196.350006,194.289993,194.679993,191.070068,2227500
2019-12-10,194.619995,195.389999,194.279999,194.949997,191.335083,2470100
2019-12-11,195.669998,195.750000,194.259995,194.720001,191.109329,2490300
2019-12-12,195.250000,197.169998,194.910004,196.309998,192.669846,3024700
2019-12-13,196.039993,197.330002,195.339996,197.119995,193.464813,2077900
2019-12-16,197.589996,198.160004,196.479996,197.880005,194.210754,3650100
2019-12-17,197.600006,198.720001,196.449997,196.520004,192.875961,3338200
2019-12-18,196.600006,196.789993,194.710007,195.630005,192.002472,4287700
2019-12-19,195.460007,197.179993,195.250000,197.059998,193.405945,3345700
2019-12-20,198.550003,199.000000,196.649994,197.139999,193.484451,6415500
2019-12-23,197.539993,197.539993,196.029999,196.199997,192.561874,2388900
2019-12-24,195.929993,197.139999,195.669998,196.669998,193.023178,1152500
2019-12-26,196.610001,197.160004,196.160004,197.059998,193.405945,1809600
2019-12-27,197.330002,198.470001,197.179993,198.169998,194.495361,2263900
2019-12-30,197.580002,197.800003,195.940002,196.910004,193.258728,2242400
2019-12-31,196.800003,197.949997,196.559998,197.610001,193.945755,2278700
2020-01-02,198.000000,200.800003,197.809998,200.789993,197.066772,3554200
2020-01-03,199.389999,200.550003,198.850006,200.080002,196.369949,2767600
2020-01-06,199.600006,202.770004,199.350006,202.330002,198.578217,4660400
2020-01-07,201.869995,202.679993,200.509995,202.630005,198.872665,4047400
2020-01-08,202.619995,206.690002,202.199997,205.910004,202.091843,5284200
2020-01-09,206.860001,209.369995,206.100006,208.350006,204.486588,5971600
2020-01-10,208.440002,208.949997,207.270004,207.270004,203.426620,2336400
2020-01-13,207.380005,207.779999,205.759995,206.509995,202.680695,2784200
2020-01-14,205.460007,207.649994,205.460007,207.320007,203.475708,2622700
2020-01-15,207.320007,210.350006,207.320007,209.770004,205.880280,3369400
2020-01-16,210.110001,211.110001,209.220001,210.850006,206.940231,2726700
2020-01-17,211.419998,212.770004,211.350006,211.979996,208.049271,3540400
2020-01-21,211.369995,212.259995,210.220001,211.160004,207.244492,4100500
2020-01-22,213.160004,213.660004,211.410004,211.440002,207.519287,2757400
2020-01-23,210.539993,213.500000,208.619995,213.419998,209.462570,3378200
2020-01-24,214.179993,214.179993,210.899994,211.240005,207.323013,3106300
2020-01-27,207.839996,210.610001,207.300003,209.339996,205.458237,3389300
2020-01-28,209.889999,212.210007,209.860001,210.389999,206.488754,3855200
2020-01-29,211.690002,216.419998,210.800003,214.440002,210.463654,5734800
2020-01-30,214.000000,216.740005,212.830002,216.179993,212.171402,3560700
2020-01-31,215.520004,217.100006,213.139999,213.970001,210.002380,3920800
2020-02-03,214.990005,216.880005,214.229996,215.179993,211.189941,3539200
2020-02-04,216.110001,216.690002,214.250000,214.619995,210.640335,3367900
2020-02-05,215.639999,215.779999,213.009995,214.369995,210.394974,2911400
2020-02-06,214.720001,214.820007,212.639999,212.869995,208.922775,2903300
2020-02-07,212.559998,212.839996,211.089996,211.610001,207.686142,2421600
2020-02-10,211.339996,213.279999,211.250000,213.210007,209.256485,2318800
2020-02-11,214.000000,215.860001,213.649994,215.729996,211.729752,2694500
2020-02-12,216.000000,217.470001,215.110001,217.460007,213.427673,2844900
2020-02-13,216.710007,218.389999,216.190002,217.419998,213.388412,2853400
